0,1,2,3,4,5,6,7,8,9,10,11,Distr,12,13,14
,1.0,9.149642188645352,5.0,24.0,40.0,6.0,0.0,16.0,23900000.0,3.0,,NW,72.0,0.0,151521883.0
0.0,1.0,6.613161322343272,2.0,10.0,23.0,10.0,1.0,37.0,8122592.0,1.0,,NW,33.0,1.0,30424336.0
,1.0,9.909115326097869,4.0,3.0,10.0,31.0,0.0,5.0,3300000.0,1.0,0.0,NW,16.0,1.0,151825967.0
,1.0,9.909115326097869,3.0,3.0,10.0,5.0,0.0,5.0,3350000.0,1.0,,NW,15.5,0.0,151281232.0
0.0,1.0,8.220406172571824,19.0,,24.9,5.0,1.0,22.0,4942650.0,1.0,,NW,24.9,1.0,151793312.0
1.0,1.0,9.131213470433439,7.0,6.5,15.0,10.0,1.0,23.0,5064300.0,1.0,,NW,33.1,1.0,151808918.0
1.0,0.0,8.226582684267237,5.0,6.0,17.0,27.0,0.0,5.0,5150000.0,1.0,0.0,NW,33.0,1.0,144920336.0
1.0,1.0,9.357818871608256,5.0,6.0,16.6,10.0,0.0,5.0,5250000.0,1.0,1.0,NW,30.1,0.0,150629627.0
1.0,,9.350158555487528,5.0,5.5,20.0,21.0,0.0,5.0,5300000.0,1.0,,NW,36.0,1.0,150562711.0
1.0,1.0,9.136185266488141,7.0,,20.0,10.0,1.0,23.0,5345650.0,1.0,,NW,33.1,1.0,151636012.0
1.0,1.0,9.131213470433439,8.0,16.5,6.7,10.0,1.0,23.0,5370750.0,1.0,,NW,33.0,1.0,147905094.0
1.0,0.0,10.99040820477517,4.0,6.0,19.0,10.0,0.0,5.0,5400000.0,1.0,1.0,NW,32.0,0.0,151490180.0
1.0,1.0,9.131213470433439,8.0,16.8,6.7,10.0,1.0,23.0,5417250.0,1.0,,NW,33.3,1.0,147905140.0
,1.0,8.220406172571824,16.0,6.0,28.0,9.0,1.0,30.0,5500000.0,1.0,,NW,37.7,1.0,152071909.0
1.0,0.0,8.044075386240289,3.0,5.5,18.0,5.0,0.0,5.0,5500000.0,1.0,,NW,30.0,0.0,150987380.0
1.0,0.0,9.761977545299214,4.0,5.5,20.0,15.0,0.0,9.0,5500000.0,1.0,1.0,NW,31.6,0.0,151569627.0
1.0,0.0,9.350158555487528,4.0,6.0,19.0,5.0,0.0,5.0,5700000.0,1.0,0.0,NW,35.0,0.0,148791375.0
1.0,1.0,9.131213470433439,10.0,16.8,6.7,10.0,1.0,23.0,5891600.0,1.0,,NW,41.2,1.0,147905093.0
1.0,0.0,7.925006568264343,11.0,8.4,18.9,20.0,0.0,17.0,5900000.0,1.0,,NW,37.8,1.0,151420501.0
1.0,1.0,9.131213470433439,8.0,6.6,19.0,10.0,1.0,23.0,5968200.0,2.0,,NW,40.8,1.0,147905127.0
1.0,1.0,9.131213470433439,6.0,5.8,20.0,10.0,1.0,23.0,5980500.0,2.0,,NW,44.3,1.0,147905096.0
1.0,1.0,9.131213470433439,6.0,12.5,20.8,10.0,1.0,23.0,6021000.0,2.0,,NW,44.6,1.0,147905133.0
1.0,0.0,9.037244533960457,7.0,8.0,22.0,7.0,0.0,9.0,6090000.0,2.0,1.0,NW,37.0,0.0,150784843.0
0.0,1.0,10.215619673738974,7.0,6.0,16.0,20.0,0.0,9.0,6100000.0,1.0,0.0,NW,30.0,1.0,151854222.0
0.0,0.0,9.451432271722464,1.0,6.0,20.0,10.0,0.0,5.0,6100000.0,1.0,1.0,NW,32.1,0.0,149685674.0
1.0,0.0,10.726712345516058,2.0,6.0,28.0,,0.0,5.0,6200000.0,2.0,,NW,43.0,,150818119.0
,0.0,10.211750855396565,1.0,8.0,22.0,8.0,0.0,12.0,6200000.0,2.0,1.0,NW,38.0,0.0,51635384.0
0.0,0.0,9.41639979387786,4.0,,,13.0,1.0,19.0,5820000.0,2.0,,NW,29.1,0.0,150198372.0
1.0,1.0,8.430548060386219,9.0,9.0,31.0,10.0,0.0,19.0,12980000.0,2.0,,NW,55.4,0.0,151210224.0
2.0,1.0,10.414647529797636,6.0,12.1,50.2,5.0,0.0,17.0,21500000.0,3.0,,NW,97.4,0.0,151837067.0
1.0,1.0,9.511486469709807,4.0,15.0,80.0,5.0,0.0,17.0,59700000.0,4.0,,NW,160.0,0.0,150738160.0
1.0,1.0,11.38108854952108,8.0,8.0,23.0,3.0,1.0,22.0,8364604.0,1.0,,NW,41.3,0.0,152045622.0
0.0,1.0,8.220406172571824,2.0,,24.9,5.0,1.0,22.0,4731000.0,1.0,,NW,24.9,1.0,151793547.0
,1.0,9.826280110896011,15.0,40.0,120.0,10.0,0.0,20.0,43000000.0,4.0,,NW,177.0,0.0,151520583.0
1.0,1.0,9.30264285115472,16.0,15.0,65.0,,0.0,20.0,31000000.0,4.0,,NW,105.0,,147623606.0
1.0,1.0,9.224931304841387,13.0,9.0,22.0,19.0,0.0,25.0,7500000.0,1.0,,NW,44.0,1.0,152186057.0
2.0,0.0,9.564039441497837,10.0,10.0,45.8,15.0,0.0,17.0,13440000.0,3.0,0.0,NW,74.0,1.0,151532514.0
,1.0,7.661193828852628,1.0,7.5,36.0,5.0,0.0,5.0,7900000.0,2.0,1.0,NW,55.0,1.0,152092242.0
1.0,0.0,8.677252131754607,6.0,8.0,40.0,9.0,0.0,9.0,15300000.0,3.0,,NW,61.0,0.0,151565950.0
,0.0,8.007760751985481,1.0,9.5,32.0,,0.0,12.0,7150000.0,2.0,,NW,47.1,,150212825.0
2.0,,10.702628569709873,4.0,9.0,62.0,,0.0,24.0,21000000.0,4.0,1.0,NW,90.0,,38213668.0
1.0,0.0,9.585044252958577,7.0,7.0,21.0,14.0,0.0,9.0,8200000.0,1.0,,NW,35.0,1.0,149042545.0
,0.0,9.206933319316851,8.0,6.0,19.0,5.0,0.0,9.0,5900000.0,1.0,1.0,NW,32.4,0.0,145187597.0
2.0,0.0,8.909078831812774,1.0,7.1,47.2,21.0,0.0,12.0,10200000.0,3.0,1.0,NW,65.0,1.0,150298158.0
,0.0,9.147705086409472,9.0,12.0,51.0,5.0,0.0,25.0,18000000.0,3.0,0.0,NW,78.0,1.0,151921004.0
1.0,0.0,8.577328616212826,1.0,9.0,18.0,13.0,0.0,16.0,6400000.0,1.0,0.0,NW,37.0,1.0,150628204.0
2.0,1.0,9.33230922044132,24.0,20.0,80.0,10.0,1.0,31.0,39990000.0,3.0,,NW,129.0,0.0,148126942.0
,1.0,6.613161322343272,37.0,10.0,20.0,10.0,1.0,37.0,8000000.0,1.0,,NW,35.0,1.0,151600403.0
1.0,1.0,10.902372759411797,30.0,20.0,110.0,20.0,0.0,48.0,55900000.0,4.0,1.0,NW,170.0,1.0,12013399.0
1.0,1.0,9.131213470433439,15.0,,17.5,10.0,1.0,23.0,4573000.0,1.0,,NW,26.9,1.0,149686132.0
0.0,,8.45026276361485,2.0,20.0,33.0,5.0,0.0,5.0,8600000.0,3.0,0.0,NW,54.0,0.0,152006188.0
0.0,1.0,9.695109735216574,11.0,7.7,28.4,12.0,1.0,31.0,11243430.0,2.0,,NW,45.1,0.0,150197606.0
0.0,1.0,8.45026276361485,2.0,,40.0,5.0,0.0,5.0,8600000.0,3.0,0.0,NW,54.0,0.0,152005906.0
1.0,1.0,9.196563589026914,14.0,10.0,20.0,15.0,0.0,23.0,13600000.0,1.0,0.0,NW,41.0,0.0,150710425.0
1.0,1.0,9.30264285115472,16.0,15.0,55.0,5.0,0.0,20.0,21000000.0,3.0,1.0,NW,70.0,1.0,147628093.0
,1.0,10.499061994098714,11.0,16.0,40.0,10.0,0.0,19.0,20000000.0,2.0,0.0,NW,72.0,0.0,151056965.0
1.0,0.0,8.676807745196648,16.0,9.0,32.0,10.0,0.0,17.0,10250000.0,2.0,1.0,NW,56.0,1.0,149812237.0
1.0,0.0,8.676807745196648,16.0,9.0,36.0,7.0,0.0,16.0,10250000.0,2.0,1.0,NW,56.0,1.0,150365662.0
0.0,1.0,9.302856639714369,8.0,15.0,30.0,10.0,1.0,18.0,17000000.0,2.0,,NW,58.2,0.0,151188234.0
1.0,1.0,10.448643025314862,9.0,5.1,28.5,,0.0,9.0,7600000.0,2.0,1.0,NW,42.4,,149520938.0
,0.0,9.147705086409472,10.0,6.9,22.0,10.0,0.0,25.0,8740000.0,2.0,0.0,NW,38.0,0.0,151436128.0
0.0,1.0,10.902372759411797,30.0,14.0,103.0,5.0,0.0,48.0,55900000.0,4.0,0.0,NW,167.0,0.0,151502941.0
,1.0,9.147705086409472,12.0,6.9,22.0,10.0,1.0,25.0,8740000.0,2.0,,NW,38.0,0.0,151436222.0
1.0,1.0,9.131213470433439,6.0,5.2,24.7,10.0,1.0,23.0,5413500.0,2.0,,NW,40.1,1.0,147905091.0
1.0,1.0,9.137661866544828,15.0,,17.5,10.0,0.0,23.0,4573000.0,1.0,0.0,NW,26.9,1.0,151929681.0
,1.0,9.147705086409472,6.0,6.7,24.0,4.0,1.0,25.0,9200000.0,2.0,,NW,40.0,0.0,151436284.0
0.0,1.0,6.613161322343272,2.0,,57.0,10.0,1.0,37.0,9872400.0,2.0,,NW,57.0,1.0,151956849.0
0.0,,9.826280110896011,5.0,,110.0,10.0,0.0,21.0,44000000.0,4.0,1.0,NW,136.0,0.0,151268373.0
,1.0,9.430092194251458,6.0,19.0,79.2,,0.0,20.0,55000000.0,4.0,0.0,NW,139.0,,148411668.0
1.0,0.0,9.235014227794792,9.0,9.0,20.0,,0.0,17.0,7400000.0,1.0,0.0,NW,39.0,,150715889.0
1.0,1.0,8.965823369892155,2.0,,87.0,7.0,1.0,8.0,24982920.0,3.0,,NW,112.2,1.0,47785082.0
,1.0,9.098671936145793,5.0,15.0,73.4,5.0,0.0,22.0,48900000.0,3.0,,NW,110.0,1.0,151539180.0
,1.0,10.48127476176483,16.0,20.0,140.0,9.0,0.0,16.0,59000000.0,6.0,1.0,NW,200.0,1.0,147840307.0
,1.0,9.48036514172097,1.0,7.0,19.0,10.0,0.0,5.0,5100000.0,1.0,1.0,NW,34.0,1.0,152197411.0
,1.0,9.598123292723868,1.0,6.0,20.0,12.0,0.0,5.0,5600000.0,1.0,,NW,33.0,1.0,151974573.0
1.0,0.0,9.319041908013054,3.0,5.0,20.2,15.0,0.0,5.0,5600000.0,1.0,1.0,NW,31.9,1.0,148498283.0
1.0,0.0,8.993343848602674,3.0,5.5,18.0,6.0,0.0,5.0,5700000.0,1.0,1.0,NW,33.0,1.0,151821719.0
,0.0,9.319041908013054,1.0,6.0,27.5,8.0,0.0,5.0,5800000.0,2.0,,NW,42.2,1.0,149230392.0
1.0,1.0,9.070232805777927,4.0,6.0,16.0,4.0,0.0,5.0,5850000.0,1.0,,NW,30.0,1.0,150557658.0
1.0,1.0,11.73322181981482,1.0,5.0,18.0,5.0,0.0,9.0,6000000.0,1.0,1.0,NW,32.0,1.0,31237606.0
,0.0,12.119413655186396,1.0,8.0,18.0,10.0,0.0,12.0,6100000.0,1.0,,NW,32.0,1.0,151974613.0
1.0,0.0,10.901658345055823,3.0,,19.0,9.0,0.0,5.0,6150000.0,1.0,1.0,NW,32.0,1.0,151935750.0
1.0,0.0,10.901658345055823,3.0,6.0,19.0,9.0,0.0,5.0,6150000.0,1.0,1.0,NW,32.0,1.0,151935736.0
1.0,1.0,10.839137491098784,9.0,6.0,21.0,5.0,0.0,9.0,6300000.0,2.0,1.0,NW,36.0,0.0,150452242.0
0.0,1.0,9.223070748579037,1.0,6.0,28.0,7.0,0.0,5.0,6850000.0,2.0,1.0,NW,42.0,1.0,150857103.0
1.0,1.0,11.007171851495334,2.0,6.0,38.0,15.0,0.0,5.0,7200000.0,2.0,0.0,NW,46.0,0.0,149029047.0
1.0,1.0,10.714519407265774,4.0,5.0,29.0,17.0,0.0,5.0,7500000.0,2.0,1.0,NW,45.0,1.0,152071127.0
1.0,0.0,11.804380628648175,7.0,6.0,24.0,10.0,0.0,12.0,7850000.0,2.0,,NW,39.0,1.0,151533695.0
1.0,1.0,11.418288773954565,4.0,7.0,18.0,12.0,0.0,9.0,8099000.0,1.0,1.0,NW,33.0,1.0,151247308.0
1.0,0.0,10.917398923809424,4.0,8.0,19.0,25.0,0.0,17.0,8300000.0,1.0,1.0,NW,38.2,1.0,151263494.0
1.0,1.0,11.530977575949755,29.0,8.5,18.5,5.0,0.0,34.0,8400000.0,1.0,1.0,NW,35.0,1.0,149291444.0
1.0,0.0,8.853955728779251,4.0,6.5,30.0,2.0,0.0,9.0,8500000.0,2.0,1.0,NW,46.0,1.0,151954543.0
1.0,1.0,10.986372668296077,9.0,6.8,25.5,22.0,0.0,9.0,8700000.0,2.0,1.0,NW,45.0,1.0,151564282.0
1.0,0.0,8.561248750584433,9.0,6.0,29.7,4.0,0.0,9.0,8980000.0,2.0,1.0,NW,48.3,1.0,150912826.0
1.0,0.0,10.680885279856737,4.0,9.5,19.6,9.0,0.0,22.0,9200000.0,1.0,1.0,NW,38.5,1.0,33362920.0
1.0,1.0,11.287681868430187,3.0,24.0,21.4,3.0,0.0,5.0,9500000.0,3.0,1.0,NW,54.1,1.0,35986002.0
1.0,1.0,9.035526710702806,4.0,7.4,29.2,5.0,0.0,5.0,9600000.0,2.0,,NW,50.3,1.0,151955219.0
0.0,1.0,10.41169939313332,1.0,9.0,36.0,10.0,0.0,8.0,9800000.0,2.0,,NW,52.0,1.0,151975033.0
1.0,1.0,8.34480465734554,4.0,9.0,36.5,5.0,0.0,8.0,12000000.0,2.0,1.0,NW,62.0,1.0,151008425.0
1.0,,11.957332122180855,4.0,15.0,35.0,11.0,0.0,31.0,15880000.0,1.0,,NW,55.0,1.0,149557667.0
2.0,0.0,9.486184016048387,5.0,13.0,34.0,5.0,0.0,17.0,14400000.0,2.0,,NW,60.0,1.0,151522064.0
1.0,1.0,8.937965446537028,15.0,,200.0,7.0,1.0,16.0,76673179.0,4.0,,NW,235.9,1.0,47781862.0
0.0,1.0,11.910269777184412,30.0,10.0,82.0,9.0,0.0,40.0,80894465.0,3.0,,NW,127.0,1.0,151521629.0
,1.0,12.025591578564171,9.0,20.0,60.0,10.0,0.0,40.0,41900000.0,3.0,,NW,96.0,1.0,151520537.0
1.0,1.0,9.075075853355713,3.0,7.4,17.0,5.0,0.0,5.0,7690000.0,1.0,,NW,33.2,1.0,151981181.0
,,11.935177431775088,7.0,30.0,160.0,10.0,0.0,30.0,62000000.0,6.0,,NW,263.0,1.0,151521586.0
1.0,1.0,9.393852987342447,4.0,7.0,39.0,15.0,0.0,7.0,12500000.0,2.0,1.0,NW,67.0,1.0,152102578.0
1.0,,8.848835815807751,8.0,4.2,15.7,3.0,1.0,9.0,9124816.0,1.0,,NW,37.3,0.0,150188034.0
0.0,,9.34905213584391,5.0,,,5.0,0.0,12.0,37000000.0,3.0,0.0,NW,96.0,1.0,152146437.0
,1.0,10.48127476176483,13.0,20.0,60.0,10.0,0.0,17.0,29000000.0,3.0,,NW,117.0,1.0,151520914.0
1.0,0.0,10.744690559635373,5.0,9.0,20.0,7.0,0.0,17.0,8400000.0,1.0,0.0,NW,40.0,0.0,152115215.0
0.0,1.0,11.910269777184412,7.0,20.0,65.0,5.0,0.0,40.0,40000000.0,3.0,1.0,NW,126.0,1.0,149852812.0
1.0,1.0,8.848835815807751,6.0,,23.0,8.0,1.0,9.0,10321551.0,1.0,,NW,44.2,1.0,48882684.0
,1.0,9.598123292723868,1.0,6.0,20.0,12.0,0.0,5.0,5600000.0,1.0,,NW,33.0,1.0,151521796.0
1.0,1.0,8.937965446537028,11.0,8.0,40.0,7.0,1.0,16.0,19525520.0,2.0,,NW,59.8,1.0,47772917.0
2.0,1.0,9.621181587813533,5.0,21.4,131.3,14.0,0.0,23.0,62990000.0,4.0,1.0,NW,246.2,1.0,150773942.0
,1.0,12.025591578564171,28.0,14.5,49.0,14.0,0.0,35.0,29500000.0,3.0,1.0,NW,96.6,1.0,152136232.0
,1.0,11.910269777184412,31.0,45.0,90.0,10.0,0.0,45.0,55500000.0,3.0,,NW,140.0,1.0,151521667.0
1.0,1.0,8.483293296555168,9.0,26.0,64.0,3.0,0.0,25.0,35000000.0,4.0,,NW,120.0,1.0,151520683.0
,1.0,10.551555555353227,9.0,30.0,100.0,8.0,0.0,16.0,39000000.0,4.0,,NW,145.0,1.0,151521176.0
0.0,1.0,11.957332122180855,4.0,17.0,30.0,15.0,0.0,33.0,15700000.0,1.0,1.0,NW,55.0,1.0,152146148.0
0.0,1.0,10.41169939313332,1.0,9.0,36.0,10.0,0.0,8.0,9800000.0,2.0,,NW,52.0,1.0,151522539.0
,1.0,11.942446925050476,40.0,20.0,60.0,10.0,0.0,40.0,49900000.0,3.0,,NW,127.0,1.0,151521204.0
1.0,1.0,10.48127476176483,11.0,14.0,95.0,,1.0,16.0,38000000.0,4.0,,NW,145.0,,147782428.0
,1.0,10.48127476176483,16.0,20.0,140.0,9.0,1.0,16.0,59000000.0,6.0,,NW,200.0,1.0,147779876.0
,1.0,12.025591578564171,7.0,15.0,59.0,10.0,0.0,35.0,35900000.0,3.0,,NW,97.0,1.0,149950478.0
,1.0,10.551555555353227,16.0,14.0,130.0,8.0,0.0,16.0,61800000.0,6.0,,NW,200.0,1.0,151521314.0
1.0,1.0,8.864117603765527,2.0,,55.0,7.0,0.0,9.0,12672182.0,2.0,,NW,60.0,1.0,47784167.0
,1.0,9.098671936145793,12.0,18.6,72.3,7.0,0.0,27.0,41990000.0,3.0,1.0,NW,123.4,1.0,149517160.0
1.0,1.0,9.344989202043081,7.0,,85.0,7.0,0.0,21.0,81989000.0,4.0,1.0,NW,162.0,1.0,151410129.0
,1.0,12.025591578564171,22.0,20.0,60.0,10.0,0.0,30.0,45500000.0,3.0,,NW,130.0,1.0,151521444.0
1.0,1.0,10.48127476176483,11.0,14.0,95.0,9.0,0.0,16.0,38000000.0,4.0,1.0,NW,145.0,1.0,147840190.0
,1.0,12.025591578564171,29.0,15.0,60.0,10.0,0.0,30.0,46900000.0,3.0,,NW,122.0,1.0,151521163.0
1.0,1.0,9.705460599386225,15.0,17.9,31.8,15.0,1.0,24.0,12542400.0,2.0,,NW,69.7,1.0,151164496.0
1.0,1.0,8.825990091756488,6.0,,30.0,7.0,0.0,9.0,8378543.0,1.0,,NW,37.0,1.0,47783982.0
,0.0,12.119413655186396,1.0,8.0,18.0,10.0,0.0,12.0,6100000.0,1.0,,NW,32.0,1.0,151521875.0
1.0,1.0,10.48127476176483,11.0,14.0,65.0,9.0,0.0,16.0,28500000.0,3.0,1.0,NW,114.0,1.0,147839657.0
,,9.399473449245102,9.0,20.0,70.0,7.0,0.0,21.0,34000000.0,3.0,,NW,113.5,1.0,151521304.0
,,9.718311624741242,10.0,30.0,80.0,7.0,0.0,32.0,54900000.0,3.0,,NW,114.0,1.0,151520650.0
,,9.344989202043081,7.0,30.0,100.0,6.0,0.0,17.0,81990000.0,4.0,,NW,162.0,1.0,151522303.0
1.0,1.0,10.48127476176483,11.0,14.0,65.0,,1.0,16.0,28500000.0,3.0,,NW,114.0,,147775160.0
1.0,1.0,8.937965446537028,11.0,8.0,20.0,5.0,0.0,16.0,14757480.0,1.0,,NW,38.6,1.0,47771867.0
0.0,1.0,13.641996964067493,1.0,5.8,36.9,20.0,0.0,5.0,7100000.0,3.0,1.0,NW,56.2,1.0,150958228.0
1.0,1.0,16.137354964214655,4.0,11.0,21.5,10.0,1.0,22.0,10809121.0,1.0,,NW,47.8,1.0,148637914.0
1.0,0.0,16.07097509051587,5.0,10.5,46.0,22.0,0.0,17.0,12650000.0,3.0,1.0,NW,76.0,0.0,150123883.0
,1.0,14.982298566819306,1.0,3.3,13.0,3.0,0.0,5.0,3550000.0,1.0,,NW,18.0,1.0,151239345.0
,,15.016478528033057,5.0,4.0,13.0,3.0,0.0,5.0,4350000.0,1.0,,NW,18.0,1.0,150365537.0
,1.0,16.763574500615253,3.0,7.0,18.0,7.0,0.0,4.0,4500000.0,1.0,,NW,32.0,0.0,150460923.0
1.0,1.0,15.79507541020183,5.0,7.0,20.0,17.0,0.0,5.0,5200000.0,1.0,,NW,33.0,1.0,148191755.0
,1.0,15.259035859772489,1.0,8.0,22.8,17.0,0.0,9.0,5600000.0,2.0,,NW,37.2,1.0,49437479.0
,0.0,15.577624257180824,2.0,7.0,24.0,15.0,0.0,9.0,5700000.0,2.0,,NW,37.0,1.0,151929494.0
1.0,1.0,15.448909841221555,5.0,6.0,26.0,7.0,0.0,5.0,5850000.0,2.0,1.0,NW,42.0,1.0,150408444.0
1.0,1.0,14.53009247203016,4.0,8.0,19.0,11.0,0.0,5.0,5900000.0,1.0,1.0,NW,35.0,1.0,151267900.0
1.0,0.0,13.463083236781616,11.0,9.6,20.0,12.0,0.0,12.0,5950000.0,1.0,1.0,NW,35.0,1.0,148918558.0
1.0,0.0,14.113444940395413,9.0,9.0,19.0,10.0,0.0,12.0,6000000.0,1.0,1.0,NW,36.0,1.0,151800399.0
1.0,1.0,14.3468071454459,8.0,6.0,23.0,12.0,0.0,9.0,6300000.0,2.0,1.0,NW,36.0,1.0,147455200.0
,0.0,15.768910998245854,2.0,8.9,31.6,10.0,0.0,12.0,6500000.0,2.0,,NW,47.5,1.0,151991468.0
1.0,0.0,15.686313301875545,11.0,9.0,21.0,10.0,0.0,12.0,6900000.0,1.0,1.0,NW,38.0,1.0,149751341.0
1.0,1.0,15.518750024045813,3.0,6.0,28.0,5.0,0.0,5.0,6900000.0,2.0,1.0,NW,44.0,1.0,151186925.0
0.0,0.0,14.84179057315544,6.0,9.0,21.0,17.0,0.0,12.0,7150000.0,1.0,0.0,NW,39.0,1.0,151202885.0
1.0,0.0,14.66984897922581,1.0,7.0,30.0,9.0,0.0,12.0,7150000.0,2.0,1.0,NW,47.0,1.0,149219824.0
1.0,0.0,14.66984897922581,1.0,7.0,30.0,9.0,0.0,12.0,7200000.0,2.0,1.0,NW,47.0,1.0,151366486.0
1.0,1.0,15.426497617182068,5.0,9.0,19.0,2.0,0.0,12.0,7990000.0,1.0,1.0,NW,38.0,1.0,150585705.0
1.0,0.0,14.377673138400798,6.0,7.0,36.0,10.0,0.0,9.0,8200000.0,2.0,1.0,NW,54.0,1.0,147871492.0
,1.0,15.273570263308393,1.0,10.0,52.0,7.0,0.0,4.0,8250000.0,3.0,,NW,75.0,1.0,147927460.0
1.0,0.0,15.981353686665578,9.0,9.0,30.0,10.0,0.0,12.0,8550000.0,2.0,,NW,53.0,1.0,152111028.0
1.0,0.0,14.62509181152101,9.0,9.0,30.0,15.0,0.0,14.0,8600000.0,2.0,0.0,NW,54.0,1.0,151840662.0
1.0,0.0,16.761084375792052,1.0,12.0,45.0,26.0,0.0,16.0,8900000.0,3.0,0.0,NW,78.0,1.0,147448864.0
0.0,1.0,16.137354964214655,4.0,11.0,15.0,10.0,0.0,22.0,9980331.0,1.0,0.0,NW,39.0,1.0,149097594.0
1.0,0.0,15.38066356054576,10.0,7.6,43.2,10.0,0.0,16.0,10990000.0,3.0,1.0,NW,64.0,1.0,151073240.0
1.0,0.0,14.548352557649114,4.0,12.8,48.6,15.0,0.0,14.0,15990000.0,3.0,1.0,NW,78.3,1.0,150552766.0
0.0,1.0,16.137354964214655,16.0,14.0,60.6,10.0,1.0,22.0,22839988.0,3.0,,NW,114.8,1.0,150381973.0
1.0,0.0,14.794497219696822,4.0,5.2,21.5,9.0,0.0,9.0,5400000.0,1.0,1.0,NW,31.5,1.0,149709328.0
,0.0,15.56633623029021,3.0,6.0,28.8,14.0,0.0,9.0,6700000.0,2.0,1.0,NW,43.7,1.0,151390903.0
,,16.137354964214655,17.0,15.0,90.0,20.0,0.0,22.0,28313042.0,4.0,,NW,151.0,1.0,150921362.0
,,16.137354964214655,4.0,11.0,15.0,20.0,0.0,22.0,9980331.0,1.0,,NW,39.0,1.0,150921280.0
,,16.137354964214655,19.0,12.0,68.0,20.0,0.0,22.0,20477730.0,3.0,,NW,104.0,1.0,150921332.0
1.0,1.0,16.137354964214655,15.0,13.0,34.0,12.0,0.0,22.0,15500000.0,2.0,1.0,NW,70.0,1.0,151882297.0
0.0,1.0,16.137354964214655,13.0,14.0,56.4,10.0,1.0,22.0,21823170.0,3.0,,NW,107.9,1.0,148321206.0
1.0,0.0,15.686313301875545,11.0,9.0,20.0,11.0,0.0,12.0,6950000.0,1.0,1.0,NW,38.0,1.0,148459110.0
1.0,1.0,16.137354964214655,4.0,10.0,24.7,10.0,1.0,22.0,12764878.0,2.0,,NW,55.3,1.0,150380432.0
3.0,1.0,16.137354964214655,16.0,13.8,78.1,10.0,1.0,22.0,31184931.0,3.0,,NW,158.5,1.0,148321207.0
1.0,1.0,16.137354964214655,4.0,14.4,15.3,10.0,1.0,22.0,9980330.0,1.0,,NW,39.4,1.0,148637913.0
0.0,1.0,16.137354964214655,20.0,12.0,86.0,10.0,1.0,22.0,30150307.0,3.0,,NW,156.4,1.0,148637911.0
,1.0,2.6029705678161386,7.0,17.6,105.0,7.0,0.0,17.0,271706600.0,3.0,,C,206.0,1.0,149988577.0
2.0,1.0,1.419474804745054,8.0,44.0,270.0,3.0,0.0,8.0,710142250.0,6.0,1.0,C,493.0,1.0,38407054.0
1.0,1.0,1.871059539042576,3.0,10.7,34.0,5.0,0.0,6.0,25000000.0,2.0,1.0,C,60.5,1.0,150041909.0
1.0,1.0,2.3843621092000307,2.0,6.0,19.0,7.0,0.0,5.0,10450000.0,1.0,1.0,C,32.0,1.0,151894320.0
,1.0,1.3504767197279337,6.0,12.0,20.0,5.0,0.0,24.0,12700000.0,1.0,,C,37.0,1.0,151778881.0
1.0,1.0,2.3843621092000307,2.0,5.0,30.0,5.0,0.0,5.0,12950000.0,2.0,1.0,C,44.0,1.0,152022653.0
,1.0,2.1896585977273992,4.0,7.0,23.8,10.0,0.0,6.0,13500000.0,2.0,1.0,C,40.2,1.0,152207974.0
,1.0,1.4457847833914452,4.0,7.0,18.5,5.0,0.0,6.0,14500000.0,1.0,0.0,C,33.5,1.0,151195168.0
1.0,1.0,1.4755593247498158,1.0,12.5,18.0,8.0,0.0,9.0,14999000.0,1.0,,C,50.0,1.0,149351101.0
,1.0,1.5087144332176672,6.0,8.0,40.0,5.0,0.0,24.0,16700000.0,2.0,1.0,C,54.0,1.0,144861315.0
,,1.8285659990108507,18.0,7.0,35.0,10.0,0.0,22.0,16800000.0,2.0,1.0,C,52.0,1.0,142079333.0
,1.0,1.4943434486823337,2.0,7.0,25.0,4.0,0.0,6.0,17290420.0,1.0,1.0,C,34.0,1.0,49549585.0
,1.0,2.629634677944443,5.0,10.0,61.0,3.0,0.0,5.0,18700000.0,4.0,1.0,C,90.0,1.0,145205143.0
,0.0,2.629634677944443,5.0,9.0,63.0,5.0,0.0,5.0,18700000.0,4.0,1.0,C,90.0,1.0,150464350.0
0.0,0.0,2.193630902762599,6.0,9.0,47.0,10.0,0.0,14.0,19800000.0,3.0,1.0,C,68.0,1.0,151690708.0
,1.0,2.3362556407303474,4.0,13.0,35.0,2.0,0.0,10.0,20000000.0,2.0,1.0,C,65.0,1.0,152033498.0
0.0,1.0,0.8381323367660957,6.0,14.0,25.4,2.0,0.0,7.0,20311484.0,1.0,1.0,C,50.0,1.0,150068823.0
,1.0,0.8381323367660957,6.0,,40.0,2.0,0.0,7.0,20311484.0,1.0,,C,50.0,1.0,149670194.0
,1.0,0.8381323367660957,6.0,14.0,26.0,3.0,0.0,7.0,20311484.0,1.0,1.0,C,50.0,1.0,38354296.0
,0.0,1.6655772899316883,5.0,8.0,45.0,7.0,0.0,24.0,21400000.0,3.0,,C,69.0,1.0,151974656.0
0.0,0.0,1.6641450590419955,5.0,8.0,45.4,10.0,0.0,24.0,21500000.0,3.0,0.0,C,70.0,1.0,151131701.0
2.0,0.0,2.066242674453223,6.0,9.0,36.0,5.0,0.0,10.0,21500000.0,2.0,1.0,C,60.0,1.0,149123442.0
